28,0.000,30.670,12.000,2.000,8.000,4.000,2.000,1.000,1.000,1.000,0.000,2.000,220.000,20.000,2.000
29,1.000,23.080,2.500,2.000,8.000,4.000,1.085,1.000,1.000,11.000,1.000,2.000,60.000,2185.000,2.000
30,1.000,27.000,0.750,2.000,8.000,8.000,4.250,1.000,1.000,3.000,1.000,2.000,312.000,151.000,2.000
31,0.000,20.420,10.500,1.000,14.000,8.000,0.000,0.000,0.000,0.000,1.000,2.000,154.000,33.000,1.000
32,1.000,52.330,1.375,1.000,8.000,8.000,9.460,1.000,0.000,0.000,1.000,2.000,200.000,101.000,1.000
33,1.000,23.080,11.500,2.000,9.000,8.000,2.125,1.000,1.000,11.000,1.000,2.000,290.000,285.000,2.000
34,1.000,42.830,1.250,2.000,7.000,4.000,13.875,0.000,1.000,1.000,1.000,2.000,352.000,113.000,1.000
35,1.000,74.830,19.000,1.000,1.000,1.000,0.040,0.000,1.000,2.000,0.000,2.000,0.000,352.000,1.000
36,1.000,25.000,12.500,2.000,6.000,4.000,3.000,1.000,0.000,0.000,1.000,1.000,20.000,1.000,2.000
37,1.000,39.580,13.915,2.000,9.000,4.000,8.625,1.000,1.000,6.000,1.000,2.000,70.000,1.000,2.000
38,0.000,47.750,8.000,2.000,8.000,4.000,7.875,1.000,1.000,6.000,1.000,2.000,0.000,1261.000,2.000
39,0.000,47.420,3.000,2.000,14.000,4.000,13.875,1.000,1.000,2.000,1.000,2.000,519.000,1705.000,2.000
40,1.000,23.170,0.000,2.000,13.000,4.000,0.085,1.000,0.000,0.000,0.000,2.000,0.000,1.000,2.000
41,1.000,22.580,1.500,1.000,6.000,4.000,0.540,0.000,0.000,0.000,1.000,2.000,120.000,68.000,1.000
42,1.000,26.750,1.125,2.000,14.000,8.000,1.250,1.000,0.000,0.000,0.000,2.000,0.000,5299.000,2.000
43,1.000,63.330,0.540,2.000,8.000,4.000,0.585,1.000,1.000,3.000,1.000,2.000,180.000,1.000,1.000
44,1.000,23.750,0.415,1.000,8.000,4.000,0.040,0.000,1.000,2.000,0.000,2.000,128.000,7.000,1.000
45,0.000,20.750,10.250,2.000,11.000,4.000,0.710,1.000,1.000,2.000,1.000,2.000,49.000,1.000,2.000
46,0.000,24.500,1.750,1.000,8.000,4.000,0.165,0.000,0.000,0.000,0.000,2.000,132.000,1.000,1.000
47,1.000,16.170,0.040,2.000,8.000,4.000,0.040,0.000,0.000,0.000,0.000,2.000,0.000,1.000,2.000
48,0.000,29.500,2.000,1.000,10.000,8.000,2.000,0.000,0.000,0.000,0.000,2.000,256.000,18.000,1.000
49,0.000,52.830,15.000,2.000,8.000,4.000,5.500,1.000,1.000,14.000,0.000,2.000,0.000,2201.000,2.000
50,1.000,32.330,3.500,2.000,4.000,4.000,0.500,0.000,0.000,0.000,1.000,2.000,232.000,1.000,1.000
51,1.000,21.080,4.125,1.000,3.000,8.000,0.040,0.000,0.000,0.000,0.000,2.000,140.000,101.000,1.000
52,1.000,28.170,0.125,1.000,4.000,4.000,0.085,0.000,0.000,0.000,0.000,2.000,216.000,2101.000,1.000
53,1.000,19.000,1.750,1.000,8.000,4.000,2.335,0.000,0.000,0.000,1.000,2.000,112.000,7.000,1.000
54,1.000,27.580,3.250,1.000,11.000,8.000,5.085,0.000,1.000,2.000,1.000,2.000,369.000,2.000,1.000
55,1.000,27.830,1.500,2.000,9.000,4.000,2.000,1.000,1.000,11.000,1.000,2.000,434.000,36.000,2.000
56,1.000,40.000,6.500,2.000,6.000,5.000,3.500,1.000,1.000,1.000,0.000,2.000,0.000,501.000,2.000
57,0.000,37.330,2.500,2.000,3.000,8.000,0.210,0.000,0.000,0.000,0.000,2.000,260.000,247.000,1.000
58,1.000,42.500,4.915,1.000,9.000,4.000,3.165,1.000,0.000,0.000,1.000,2.000,52.000,1443.000,2.000
59,1.000,56.750,12.250,2.000,7.000,4.000,1.250,1.000,1.000,4.000,1.000,2.000,200.000,1.000,2.000
60,1.000,43.170,5.000,2.000,3.000,5.000,2.250,0.000,0.000,0.000,1.000,2.000,141.000,1.000,1.000
61,0.000,23.750,0.710,2.000,9.000,4.000,0.250,0.000,1.000,1.000,1.000,2.000,240.000,5.000,1.000
62,1.000,18.500,2.000,2.000,3.000,4.000,1.500,1.000,1.000,2.000,0.000,2.000,120.000,301.000,2.000
63,0.000,40.830,3.500,2.000,3.000,5.000,0.500,0.000,0.000,0.000,0.000,1.000,1160.000,1.000,1.000
64,0.000,24.500,0.500,2.000,11.000,8.000,1.500,1.000,0.000,0.000,0.000,2.000,280.000,825.000,2.000
65,1.000,42.000,9.790,2.000,14.000,8.000,7.960,1.000,1.000,8.000,0.000,2.000,0.000,1.000,2.000
66,0.000,19.500,0.165,2.000,11.000,4.000,0.040,0.000,0.000,0.000,1.000,2.000,380.000,1.000,1.000
67,1.000,21.500,11.500,2.000,3.000,4.000,0.500,1.000,0.000,0.000,1.000,2.000,100.000,69.000,1.000
68,1.000,31.250,2.835,2.000,1.000,1.000,0.000,0.000,1.000,5.000,0.000,2.000,176.000,147.000,1.000
69,1.000,27.250,1.585,2.000,13.000,8.000,1.835,1.000,1.000,12.000,1.000,2.000,583.000,714.000,2.000
70,1.000,48.750,26.335,1.000,1.000,1.000,0.000,1.000,0.000,0.000,1.000,2.000,0.000,1.000,1.000
71,0.000,30.420,1.375,2.000,9.000,8.000,0.040,0.000,1.000,3.000,0.000,2.000,0.000,34.000,1.000
72,1.000,29.420,1.250,2.000,9.000,4.000,1.750,0.000,0.000,0.000,0.000,2.000,200.000,1.000,1.000
73,1.000,28.250,5.040,1.000,8.000,5.000,1.500,1.000,1.000,8.000,1.000,2.000,144.000,8.000,2.000
74,1.000,40.250,21.500,2.000,10.000,9.000,20.000,1.000,1.000,11.000,0.000,2.000,0.000,1201.000,2.000
75,1.000,36.500,4.250,2.000,11.000,4.000,3.500,0.000,0.000,0.000,0.000,2.000,454.000,51.000,1.000
76,1.000,25.580,0.335,2.000,4.000,8.000,3.500,0.000,0.000,0.000,1.000,2.000,340.000,1.000,1.000
77,1.000,29.830,3.500,2.000,8.000,4.000,0.165,0.000,0.000,0.000,0.000,2.000,216.000,1.000,1.000
78,1.000,23.080,0.000,2.000,4.000,4.000,1.000,0.000,1.000,11.000,0.000,1.000,0.000,1.000,1.000
79,0.000,32.170,1.460,2.000,9.000,4.000,1.085,1.000,1.000,16.000,0.000,2.000,120.000,2080.000,2.000
80,1.000,25.170,3.500,2.000,13.000,4.000,0.625,1.000,1.000,7.000,0.000,2.000,0.000,7060.000,2.000
81,0.000,35.170,3.750,2.000,1.000,1.000,0.000,0.000,1.000,6.000,0.000,2.000,0.000,201.000,1.000
82,0.000,18.580,10.000,2.000,2.000,4.000,0.415,0.000,0.000,0.000,0.000,2.000,80.000,43.000,1.000
83,1.000,39.920,5.000,2.000,3.000,5.000,0.210,0.000,0.000,0.000,0.000,2.000,550.000,1.000,1.000
84,1.000,23.420,1.000,2.000,8.000,4.000,0.500,0.000,0.000,0.000,1.000,1.000,280.000,1.000,1.000
85,1.000,37.580,0.000,2.000,8.000,4.000,0.000,0.000,0.000,0.000,0.000,3.000,184.000,1.000,2.000
86,0.000,24.750,13.665,2.000,11.000,8.000,1.500,0.000,0.000,0.000,0.000,2.000,280.000,2.000,1.000
87,0.000,47.000,13.000,2.000,3.000,5.000,5.165,1.000,1.000,9.000,1.000,2.000,0.000,1.000,2.000
88,1.000,34.170,5.250,2.000,9.000,4.000,0.085,0.000,0.000,0.000,1.000,2.000,290.000,7.000,2.000
89,1.000,22.170,0.585,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,2.000,100.000,1.000,1.000
90,1.000,27.750,1.290,2.000,4.000,8.000,0.250,0.000,0.000,0.000,1.000,1.000,140.000,1.000,1.000
91,1.000,42.750,4.085,2.000,6.000,4.000,0.040,0.000,0.000,0.000,0.000,2.000,108.000,101.000,1.000
92,1.000,28.670,14.500,2.000,2.000,4.000,0.125,0.000,0.000,0.000,0.000,2.000,0.000,287.000,1.000
93,1.000,36.250,5.000,2.000,8.000,5.000,2.500,1.000,1.000,6.000,0.000,2.000,0.000,368.000,2.000
94,0.000,18.170,10.000,1.000,11.000,8.000,0.165,0.000,0.000,0.000,0.000,2.000,340.000,1.000,1.000
95,1.000,21.250,1.500,2.000,9.000,4.000,1.500,0.000,0.000,0.000,0.000,2.000,150.000,9.000,2.000
96,0.000,38.920,1.665,2.000,6.000,4.000,0.250,0.000,0.000,0.000,0.000,2.000,0.000,391.000,1.000
97,1.000,31.830,0.040,1.000,7.000,4.000,0.040,0.000,0.000,0.000,0.000,2.000,0.000,1.000,1.000
98,0.000,17.330,9.500,2.000,6.000,4.000,1.750,0.000,1.000,10.000,1.000,2.000,0.000,11.000,1.000
99,0.000,20.420,0.835,2.000,11.000,4.000,1.585,1.000,1.000,1.000,0.000,2.000,0.000,1.000,2.000
100,0.000,39.080,4.000,2.000,8.000,4.000,3.000,0.000,0.000,0.000,0.000,2.000,480.000,1.000,1.000
101,1.000,38.670,0.210,2.000,4.000,4.000,0.085,1.000,0.000,0.000,1.000,2.000,280.000,1.000,2.000
102,1.000,27.670,13.750,2.000,9.000,4.000,5.750,1.000,0.000,0.000,1.000,2.000,487.000,501.000,2.000
103,1.000,27.750,0.585,1.000,13.000,4.000,0.250,1.000,1.000,2.000,0.000,2.000,260.000,501.000,2.000
104,1.000,19.000,0.000,1.000,1.000,1.000,0.000,0.000,1.000,4.000,0.000,2.000,45.000,2.000,1.000
105,0.000,25.000,0.875,2.000,14.000,8.000,1.040,1.000,0.000,0.000,1.000,2.000,160.000,5861.000,2.000
106,1.000,27.670,2.000,2.000,14.000,8.000,1.000,1.000,1.000,4.000,0.000,2.000,140.000,7545.000,2.000
107,1.000,22.250,9.000,2.000,6.000,4.000,0.085,0.000,0.000,0.000,0.000,2.000,0.000,1.000,1.000
108,0.000,49.830,13.585,2.000,4.000,8.000,8.500,1.000,0.000,0.000,1.000,2.000,0.000,1.000,2.000
109,1.000,32.330,2.500,2.000,8.000,4.000,1.250,0.000,0.000,0.000,1.000,2.000,280.000,1.000,1.000
110,1.000,38.250,10.125,1.000,4.000,4.000,0.125,0.000,0.000,0.000,0.000,2.000,160.000,1.000,1.000
111,1.000,47.330,6.500,2.000,8.000,4.000,1.000,0.000,0.000,0.000,1.000,2.000,0.000,229.000,1.000
112,1.000,27.830,4.000,1.000,3.000,8.000,5.750,1.000,1.000,2.000,1.000,2.000,75.000,1.000,1.000
113,0.000,35.750,0.915,2.000,6.000,4.000,0.750,1.000,1.000,4.000,0.000,2.000,0.000,1584.000,2.000
114,1.000,33.580,0.250,2.000,3.000,5.000,4.000,0.000,0.000,0.000,1.000,1.000,420.000,1.000,1.000
115,1.000,34.080,0.080,1.000,7.000,5.000,0.040,1.000,1.000,1.000,1.000,2.000,280.000,2001.000,2.000
116,0.000,20.750,10.335,2.000,13.000,8.000,0.335,1.000,1.000,1.000,1.000,2.000,80.000,51.000,2.000
117,1.000,33.170,1.000,2.000,14.000,4.000,0.750,1.000,1.000,7.000,1.000,2.000,340.000,4072.000,2.000
118,1.000,22.750,11.000,2.000,11.000,4.000,2.500,1.000,1.000,7.000,1.000,2.000,100.000,810.000,2.000
119,1.000,48.750,8.500,2.000,8.000,8.000,12.500,1.000,1.000,9.000,0.000,2.000,181.000,1656.000,2.000
120,1.000,40.580,5.000,2.000,8.000,4.000,5.000,1.000,1.000,7.000,0.000,2.000,0.000,3066.000,2.000
121,1.000,20.670,0.835,1.000,8.000,4.000,2.000,0.000,0.000,0.000,1.000,1.000,240.000,1.000,1.000
122,0.000,38.750,1.500,2.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,2.000,76.000,1.000,1.000
123,0.000,57.080,19.500,2.000,8.000,4.000,5.500,1.000,1.000,7.000,0.000,2.000,0.000,3001.000,2.000
124,0.000,31.250,3.750,2.000,13.000,8.000,0.625,1.000,1.000,9.000,1.000,2.000,181.000,1.000,2.000
125,1.000,22.000,0.790,2.000,9.000,4.000,0.290,0.000,1.000,1.000,0.000,2.000,420.000,284.000,1.000
126,0.000,58.330,10.000,2.000,11.000,4.000,4.000,1.000,1.000,14.000,0.000,2.000,0.000,1603.000,2.000
127,1.000,28.920,0.375,2.000,8.000,4.000,0.290,0.000,0.000,0.000,0.000,2.000,220.000,141.000,1.000
128,0.000,46.000,4.000,2.000,5.000,3.000,0.000,1.000,0.000,0.000,0.000,2.000,100.000,961.000,2.000
129,1.000,21.000,3.000,1.000,2.000,4.000,1.085,1.000,1.000,8.000,1.000,2.000,160.000,2.000,2.000
130,0.000,24.750,12.500,2.000,6.000,4.000,1.500,1.000,1.000,12.000,1.000,2.000,120.000,568.000,2.000
131,0.000,20.830,0.500,1.000,10.000,2.000,1.000,0.000,0.000,0.000,0.000,2.000,260.000,1.000,1.000
132,1.000,24.580,13.500,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,2.000,184.000,1.000,1.000
133,0.000,26.500,2.710,1.000,8.000,4.000,0.085,0.000,0.000,0.000,0.000,1.000,80.000,1.000,1.000
134,1.000,40.920,0.835,2.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,2.000,130.000,2.000,1.000
135,0.000,38.330,4.415,2.000,8.000,4.000,0.125,0.000,0.000,0.000,0.000,2.000,160.000,1.000,1.000
136,1.000,19.580,0.585,2.000,1.000,1.000,0.000,0.000,1.000,3.000,0.000,2.000,350.000,770.000,1.000
137,1.000,39.250,9.500,2.000,7.000,4.000,6.500,1.000,1.000,14.000,0.000,2.000,240.000,4608.000,2.000
138,1.000,25.750,0.500,2.000,8.000,4.000,1.460,1.000,1.000,5.000,1.000,2.000,312.000,1.000,2.000
139,0.000,46.080,3.000,2.000,8.000,4.000,2.375,1.000,1.000,8.000,1.000,2.000,396.000,4160.000,2.000
140,1.000,19.670,10.000,1.000,4.000,8.000,0.835,1.000,0.000,0.000,1.000,2.000,140.000,1.000,1.000
141,0.000,22.250,1.250,1.000,1.000,1.000,3.250,0.000,0.000,0.000,0.000,2.000,280.000,1.000,1.000
142,1.000,18.830,3.540,1.000,1.000,1.000,0.000,0.000,0.000,0.000,1.000,2.000,180.000,2.000,1.000
143,1.000,64.080,20.000,2.000,14.000,8.000,17.500,1.000,1.000,9.000,1.000,2.000,0.000,1001.000,2.000
144,0.000,16.500,1.250,2.000,11.000,4.000,0.250,0.000,1.000,1.000,0.000,2.000,108.000,99.000,1.000
145,0.000,68.670,15.000,2.000,10.000,9.000,0.000,1.000,1.000,14.000,0.000,2.000,0.000,3377.000,2.000
146,1.000,76.750,22.290,2.000,10.000,9.000,12.750,1.000,1.000,1.000,1.000,2.000,0.000,110.000,2.000
147,0.000,15.920,2.875,2.000,11.000,4.000,0.085,0.000,0.000,0.000,0.000,2.000,120.000,1.000,1.000
148,1.000,34.830,4.000,2.000,2.000,5.000,12.500,1.000,0.000,0.000,1.000,2.000,184.000,1.000,1.000
149,0.000,47.420,8.000,2.000,10.000,5.000,6.500,1.000,1.000,6.000,0.000,2.000,375.000,51101.000,2.000
150,1.000,23.170,0.000,2.000,8.000,4.000,0.000,0.000,0.000,0.000,0.000,3.000,184.000,1.000,2.000
151,1.000,45.170,1.500,2.000,8.000,4.000,2.500,1.000,0.000,0.000,1.000,2.000,140.000,1.000,1.000
152,1.000,15.170,7.000,2.000,10.000,4.000,1.000,0.000,0.000,0.000,0.000,2.000,600.000,1.000,1.000
153,1.000,18.830,0.415,1.000,8.000,4.000,0.165,0.000,1.000,1.000,0.000,2.000,200.000,2.000,1.000
154,1.000,52.500,6.500,2.000,4.000,4.000,6.290,1.000,1.000,15.000,0.000,2.000,0.000,11203.000,2.000
155,1.000,19.170,0.000,1.000,7.000,5.000,0.000,0.000,0.000,0.000,1.000,1.000,500.000,2.000,2.000
156,1.000,18.000,0.165,2.000,11.000,7.000,0.210,0.000,0.000,0.000,0.000,2.000,200.000,41.000,2.000
157,1.000,37.500,0.835,2.000,10.000,4.000,0.040,0.000,0.000,0.000,0.000,2.000,120.000,6.000,1.000
158,1.000,22.670,1.585,1.000,9.000,4.000,3.085,1.000,1.000,6.000,0.000,2.000,80.000,1.000,2.000
159,1.000,47.830,4.165,2.000,14.000,5.000,0.085,0.000,0.000,0.000,1.000,2.000,520.000,1.000,1.000
160,1.000,34.080,2.500,2.000,8.000,4.000,1.000,0.000,0.000,0.000,0.000,2.000,460.000,17.000,1.000
161,0.000,33.080,1.625,2.000,2.000,4.000,0.540,0.000,0.000,0.000,1.000,2.000,0.000,1.000,1.000
162,1.000,43.080,0.375,1.000,8.000,4.000,0.375,1.000,1.000,8.000,1.000,2.000,300.000,163.000,2.000
163,1.000,34.500,4.040,1.000,3.000,5.000,8.500,1.000,1.000,7.000,1.000,2.000,195.000,1.000,2.000
164,1.000,42.750,3.000,2.000,3.000,5.000,1.000,1.000,0.000,0.000,0.000,2.000,0.000,201.000,1.000
165,1.000,18.250,0.165,2.000,2.000,4.000,0.250,0.000,0.000,0.000,1.000,1.000,280.000,1.000,1.000
166,1.000,23.080,2.500,2.000,1.000,1.000,0.085,0.000,0.000,0.000,1.000,2.000,100.000,4209.000,1.000
167,0.000,22.500,8.460,1.000,14.000,4.000,2.460,0.000,0.000,0.000,0.000,2.000,164.000,1.000,2.000
168,1.000,17.920,0.205,2.000,6.000,4.000,0.040,0.000,0.000,0.000,0.000,2.000,280.000,751.000,1.000
169,1.000,18.420,10.415,1.000,6.000,4.000,0.125,1.000,0.000,0.000,0.000,2.000,120.000,376.000,1.000
170,0.000,27.670,1.500,2.000,7.000,4.000,2.000,1.000,0.000,0.000,0.000,1.000,368.000,1.000,1.000
171,0.000,18.920,9.250,1.000,8.000,4.000,1.000,1.000,1.000,4.000,1.000,2.000,80.000,501.000,2.000
172,1.000,22.670,0.750,2.000,3.000,4.000,1.585,0.000,1.000,1.000,1.000,2.000,400.000,10.000,1.000
173,1.000,62.500,12.750,1.000,8.000,8.000,5.000,1.000,0.000,0.000,0.000,2.000,112.000,1.000,1.000
174,0.000,23.500,9.000,2.000,11.000,4.000,8.500,1.000,1.000,5.000,1.000,2.000,120.000,1.000,2.000
175,1.000,35.250,3.165,2.000,14.000,8.000,3.750,1.000,0.000,0.000,1.000,2.000,680.000,1.000,1.000
176,0.000,56.830,4.250,1.000,1.000,1.000,5.000,0.000,0.000,0.000,1.000,2.000,0.000,5.000,1.000
177,0.000,53.330,0.165,2.000,1.000,1.000,0.000,0.000,0.000,0.000,1.000,1.000,62.000,28.000,1.000
178,1.000,41.170,4.040,2.000,13.000,8.000,7.000,1.000,1.000,8.000,0.000,2.000,320.000,1.000,2.000
179,1.000,42.170,5.040,2.000,11.000,8.000,12.750,1.000,0.000,0.000,1.000,2.000,92.000,1.000,2.000
180,1.000,41.170,1.250,1.000,9.000,4.000,0.250,0.000,0.000,0.000,0.000,2.000,0.000,196.000,1.000
181,0.000,33.750,0.750,2.000,4.000,5.000,1.000,1.000,1.000,3.000,1.000,2.000,212.000,1.000,1.000
182,1.000,25.670,12.500,2.000,13.000,4.000,1.210,1.000,1.000,67.000,1.000,2.000,140.000,259.000,2.000
183,1.000,24.330,6.625,1.000,2.000,4.000,5.500,1.000,0.000,0.000,1.000,1.000,100.000,1.000,2.000
184,1.000,23.330,11.625,1.000,9.000,4.000,0.835,1.000,0.000,0.000,1.000,2.000,160.000,301.000,2.000
185,1.000,30.670,2.500,2.000,13.000,8.000,2.250,0.000,0.000,0.000,1.000,1.000,340.000,1.000,1.000
186,1.000,37.170,4.000,2.000,8.000,5.000,5.000,1.000,0.000,0.000,1.000,1.000,280.000,1.000,1.000
187,1.000,26.250,1.540,2.000,9.000,4.000,0.125,0.000,0.000,0.000,0.000,2.000,100.000,1.000,1.000
188,0.000,29.750,0.665,2.000,9.000,4.000,0.250,0.000,0.000,0.000,1.000,2.000,300.000,1.000,1.000
189,0.000,23.000,1.835,2.000,5.000,3.000,0.000,0.000,1.000,1.000,0.000,2.000,200.000,54.000,1.000
190,1.000,17.250,3.000,2.000,4.000,4.000,0.040,0.000,0.000,0.000,1.000,2.000,160.000,41.000,1.000
191,1.000,29.250,14.790,2.000,6.000,4.000,5.040,1.000,1.000,5.000,1.000,2.000,168.000,1.000,2.000
192,0.000,28.580,3.540,2.000,3.000,5.000,0.500,1.000,0.000,0.000,1.000,2.000,171.000,1.000,1.000
193,1.000,34.580,0.000,2.000,8.000,4.000,0.000,0.000,0.000,0.000,0.000,3.000,184.000,1.000,1.000
194,1.000,23.420,0.585,2.000,8.000,8.000,0.085,1.000,0.000,0.000,0.000,2.000,180.000,1.000,1.000
195,1.000,25.000,11.250,2.000,8.000,4.000,2.500,1.000,1.000,17.000,0.000,2.000,200.000,1209.000,2.000
196,0.000,18.750,7.500,2.000,11.000,4.000,2.710,1.000,1.000,5.000,0.000,2.000,184.000,26727.000,2.000
197,1.000,17.080,0.250,2.000,11.000,4.000,0.335,0.000,1.000,4.000,0.000,2.000,160.000,9.000,1.000
198,0.000,16.080,0.335,2.000,1.000,1.000,0.000,0.000,1.000,1.000,0.000,2.000,160.000,127.000,1.000
199,1.000,32.920,2.500,2.000,6.000,4.000,1.750,0.000,1.000,2.000,1.000,2.000,720.000,1.000,1.000
200,0.000,20.330,10.000,2.000,8.000,8.000,1.000,1.000,1.000,4.000,0.000,2.000,50.000,1466.000,2.000
201,0.000,21.750,1.750,1.000,5.000,3.000,0.000,0.000,0.000,0.000,0.000,2.000,160.000,1.000,1.000
202,1.000,33.170,1.040,2.000,12.000,8.000,6.500,1.000,0.000,0.000,1.000,2.000,164.000,31286.000,2.000
203,0.000,25.330,2.085,2.000,8.000,8.000,2.750,1.000,0.000,0.000,1.000,2.000,360.000,2.000,1.000
204,0.000,24.750,3.000,2.000,11.000,8.000,1.835,1.000,1.000,19.000,0.000,2.000,0.000,501.000,2.000
205,1.000,30.830,0.000,2.000,9.000,4.000,1.250,1.000,1.000,1.000,0.000,2.000,202.000,1.000,2.000
206,1.000,20.750,5.085,1.000,5.000,4.000,0.290,0.000,0.000,0.000,0.000,2.000,140.000,185.000,1.000
207,0.000,40.330,8.125,1.000,4.000,4.000,0.165,0.000,1.000,2.000,0.000,2.000,184.000,19.000,1.000
208,1.000,29.420,1.250,2.000,8.000,8.000,0.250,0.000,1.000,2.000,1.000,2.000,400.000,109.000,1.000
209,1.000,40.920,0.500,1.000,7.000,4.000,0.500,0.000,0.000,0.000,1.000,2.000,130.000,1.000,1.000
210,0.000,29.500,0.460,2.000,4.000,4.000,0.540,1.000,1.000,4.000,0.000,2.000,380.000,501.000,2.000
211,1.000,54.420,0.500,1.000,4.000,8.000,3.960,1.000,0.000,0.000,0.000,2.000,180.000,315.000,2.000
212,1.000,34.000,5.500,1.000,8.000,4.000,1.500,0.000,0.000,0.000,1.000,2.000,60.000,1.000,1.000
213,1.000,25.000,12.000,2.000,4.000,4.000,2.250,1.000,1.000,2.000,1.000,2.000,120.000,6.000,1.000
214,0.000,26.580,2.540,1.000,1.000,1.000,0.000,0.000,0.000,0.000,1.000,2.000,180.000,61.000,1.000
215,0.000,33.080,4.625,2.000,11.000,8.000,1.625,1.000,1.000,2.000,0.000,2.000,0.000,1.000,2.000
216,1.000,33.670,2.165,2.000,8.000,4.000,1.500,0.000,0.000,0.000,0.000,3.000,120.000,1.000,1.000
217,1.000,36.170,5.500,2.000,3.000,5.000,5.000,0.000,0.000,0.000,0.000,2.000,210.000,688.000,1.000
218,1.000,19.500,0.290,2.000,4.000,4.000,0.290,0.000,0.000,0.000,0.000,2.000,280.000,365.000,1.000
219,1.000,24.170,0.875,2.000,11.000,4.000,4.625,1.000,1.000,2.000,1.000,2.000,520.000,2001.000,2.000
220,0.000,30.500,6.500,2.000,8.000,5.000,4.000,1.000,1.000,7.000,1.000,2.000,0.000,3066.000,2.000
221,1.000,20.000,7.000,2.000,8.000,4.000,0.500,0.000,0.000,0.000,0.000,2.000,0.000,1.000,1.000
222,1.000,25.330,0.580,2.000,8.000,4.000,0.290,1.000,1.000,7.000,1.000,2.000,96.000,5125.000,2.000
223,1.000,29.580,4.750,2.000,7.000,4.000,2.000,0.000,1.000,1.000,1.000,2.000,460.000,69.000,1.000
224,1.000,43.170,2.250,2.000,3.000,5.000,0.750,1.000,0.000,0.000,0.000,2.000,560.000,1.000,1.000
