182,1,0,1,1,0,1,0,1,1
183,1,0,1,1,0,1,1,0,1
184,1,0,1,1,0,1,1,1,1
185,1,0,1,1,1,0,0,0,1
186,1,0,1,1,1,0,0,1,2
187,1,0,1,1,1,0,1,0,2
188,1,0,1,1,1,0,1,1,2
189,1,0,1,1,1,1,0,0,2
190,1,0,1,1,1,1,0,1,2
191,1,0,1,1,1,1,1,0,1
192,1,0,1,1,1,1,1,1,2
193,1,1,0,0,0,0,0,0,1
194,1,1,0,0,0,0,0,1,1
195,1,1,0,0,0,0,1,0,1
196,1,1,0,0,0,0,1,1,1
197,1,1,0,0,0,1,0,0,1
198,1,1,0,0,0,1,0,1,1
199,1,1,0,0,0,1,1,0,1
200,1,1,0,0,0,1,1,1,1
201,1,1,0,0,1,0,0,0,1
202,1,1,0,0,1,0,0,1,2
203,1,1,0,0,1,0,1,0,2
204,1,1,0,0,1,0,1,1,2
205,1,1,0,0,1,1,0,0,2
206,1,1,0,0,1,1,0,1,2
207,1,1,0,0,1,1,1,0,1
208,1,1,0,0,1,1,1,1,2
209,1,1,0,1,0,0,0,0,1
210,1,1,0,1,0,0,0,1,1
211,1,1,0,1,0,0,1,0,1
212,1,1,0,1,0,0,1,1,1
213,1,1,0,1,0,1,0,0,1
214,1,1,0,1,0,1,0,1,1
215,1,1,0,1,0,1,1,0,1
216,1,1,0,1,0,1,1,1,1
217,1,1,0,1,1,0,0,0,1
218,1,1,0,1,1,0,0,1,2
219,1,1,0,1,1,0,1,0,2
220,1,1,0,1,1,0,1,1,2

